row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain,dataset_name
10,"['give', 'a', 'definit', 'for', 'the', 'term', 'artifici', 'neural', 'network', 'and', 'mention', 'how', 'it', 'resembl', 'the', 'human', 'brain']",222,"['artifici', 'neural', 'network', 'is', 'high', 'parralel', 'process', 'it', 'has', 'a', 'mathemat', 'model', 'similar', 'to', 'human', 'brain', 'which', 'it', 'was', 'inspir', 'from', 'as', 'human', 'brain', 'doe', 'comput', 'in', 'an', 'extrem', 'parallel', 'manner', 'similar', 'also', 'lay', 'in', 'terminolog', 'ann', 'is', 'use', 'neuron', 'that', 'are', 'smallest', 'comput', 'unit', 'of', 'a', 'network', 'similar', 'to', 'human', 'brain']","['a', 'neural', 'network', 'is', 'a', 'massiv', 'parallel', 'distribut', 'processor', 'which', 'is', 'made', 'up', 'of', 'simpl', 'process', 'unit', 'it', 'has', 'a', 'natur', 'propens', 'for', 'store', 'experienti', 'knowledg', 'neural', 'network', 'resembl', 'the', 'brain', 'in', 'two', 'aspect', 'knowledg', 'is', 'acquir', 'by', 'the', 'network', 'from', 'it', 'environ', 'through', 'a', 'learn', 'process', 'interneuron', 'connect', 'strength', 'known', 'as', 'synapt', 'weight', 'are', 'use', 'to', 'store', 'the', 'acquir', 'knowledg']",1,2,neural_networks,neural_course
11,"['give', 'a', 'definit', 'for', 'the', 'term', 'artifici', 'neural', 'network', 'and', 'mention', 'how', 'it', 'resembl', 'the', 'human', 'brain']",222,"['it', 'is', 'a', 'massiv', 'parallel', 'distribut', 'processor', 'made', 'up', 'of', 'smaller', 'process', 'unit', 'that', 'aquir', 'knowledg', 'through', 'the', 'environmnet', 'through', 'a', 'learn', 'process', 'and', 'make', 'it', 'avail', 'for', 'use', 'it', 'resembl', 'the', 'brain', 'in', 'two', 'way', 'knowledg', 'is', 'aquir', 'through', 'a', 'stimul', 'process', 'in', 'the', 'environ', 'the', 'knowledg', 'is', 'embed', 'in', 'the', 'synapt', 'link', 'weight', 'of', 'the', 'neuron']","['a', 'neural', 'network', 'is', 'a', 'massiv', 'parallel', 'distribut', 'processor', 'which', 'is', 'made', 'up', 'of', 'simpl', 'process', 'unit', 'it', 'has', 'a', 'natur', 'propens', 'for', 'store', 'experienti', 'knowledg', 'neural', 'network', 'resembl', 'the', 'brain', 'in', 'two', 'aspect', 'knowledg', 'is', 'acquir', 'by', 'the', 'network', 'from', 'it', 'environ', 'through', 'a', 'learn', 'process', 'interneuron', 'connect', 'strength', 'known', 'as', 'synapt', 'weight', 'are', 'use', 'to', 'store', 'the', 'acquir', 'knowledg']",2,2,neural_networks,neural_course
12,"['give', 'a', 'definit', 'for', 'the', 'term', 'artifici', 'neural', 'network', 'and', 'mention', 'how', 'it', 'resembl', 'the', 'human', 'brain']",222,"['ann', 'is', 'a', 'learn', 'machin', 'which', 'is', 'compos', 'of', 'neuron', 'as', 'unit', 'of', 'comput', 'the', 'ann', 'learn', 'via', 'interact', 'with', 'it', 'environ', 'the', 'ann', 'has', 'builtin', 'capac', 'to', 'dynam', 'adapt', 'upon', 'input', 'stimulus', 'the', 'ann', 'is', 'motiv', 'from', 'biolog', 'brain', 'and', 'resembl', 'human', 'brain', 'in', 'term', 'of', 'it', 'local', 'represent', 'for', 'the', 'input', 'in', 'term', 'of', 'motor', 'cortex', 'the', 'sensori', 'stimulus', 'to', 'diffrent', 'bodypart', 'activ', 'local', 'part', 'of', 'the', 'brain', 'similar', 'to', 'ann', 'local', 'represent', 'of', 'similar', 'type', 'of', 'input']","['a', 'neural', 'network', 'is', 'a', 'massiv', 'parallel', 'distribut', 'processor', 'which', 'is', 'made', 'up', 'of', 'simpl', 'process', 'unit', 'it', 'has', 'a', 'natur', 'propens', 'for', 'store', 'experienti', 'knowledg', 'neural', 'network', 'resembl', 'the', 'brain', 'in', 'two', 'aspect', 'knowledg', 'is', 'acquir', 'by', 'the', 'network', 'from', 'it', 'environ', 'through', 'a', 'learn', 'process', 'interneuron', 'connect', 'strength', 'known', 'as', 'synapt', 'weight', 'are', 'use', 'to', 'store', 'the', 'acquir', 'knowledg']",2,2,neural_networks,neural_course
13,"['give', 'a', 'definit', 'for', 'the', 'term', 'artifici', 'neural', 'network', 'and', 'mention', 'how', 'it', 'resembl', 'the', 'human', 'brain']",222,"['a', 'neural', 'network', 'is', 'a', 'massiv', 'parallel', 'distribut', 'prcoessor', 'made', 'up', 'for', 'simpl', 'process', 'unit', 'that', 'has', 'a', 'natur', 'propens', 'for', 'store', 'experienti', 'knowledg', 'and', 'make', 'it', 'avail', 'for', 'use', 'it', 'resembl', 'the', 'brain', 'in', 'two', 'respect', 'knowledg', 'is', 'acquir', 'by', 'the', 'network', 'from', 'it', 'environ', 'through', 'the', 'learn', 'process', 'interneuron', 'connect', 'strength', 'known', 'as', 'synapt', 'weight', 'are', 'use', 'to', 'stor', 'the', 'acquir', 'knowledg']","['a', 'neural', 'network', 'is', 'a', 'massiv', 'parallel', 'distribut', 'processor', 'which', 'is', 'made', 'up', 'of', 'simpl', 'process', 'unit', 'it', 'has', 'a', 'natur', 'propens', 'for', 'store', 'experienti', 'knowledg', 'neural', 'network', 'resembl', 'the', 'brain', 'in', 'two', 'aspect', 'knowledg', 'is', 'acquir', 'by', 'the', 'network', 'from', 'it', 'environ', 'through', 'a', 'learn', 'process', 'interneuron', 'connect', 'strength', 'known', 'as', 'synapt', 'weight', 'are', 'use', 'to', 'store', 'the', 'acquir', 'knowledg']",2,2,neural_networks,neural_course
14,"['give', 'a', 'definit', 'for', 'the', 'term', 'artifici', 'neural', 'network', 'and', 'mention', 'how', 'it', 'resembl', 'the', 'human', 'brain']",222,"['artifici', 'neural', 'network', 'is', 'a', 'massiv', 'parallel', 'distribut', 'processor', 'which', 'consist', 'of', 'one', 'or', 'more', 'process', 'unit', 'call', 'neuron', 'it', 'resembl', 'the', 'human', 'brain', 'for', 'that', 'it', 'acquir', 'knowledg', 'from', 'the', 'environ', 'through', 'learn', 'process', 'and', 'that', 'the', 'acquir', 'knowledg', 'is', 'store', 'in', 'the', 'synaps']","['a', 'neural', 'network', 'is', 'a', 'massiv', 'parallel', 'distribut', 'processor', 'which', 'is', 'made', 'up', 'of', 'simpl', 'process', 'unit', 'it', 'has', 'a', 'natur', 'propens', 'for', 'store', 'experienti', 'knowledg', 'neural', 'network', 'resembl', 'the', 'brain', 'in', 'two', 'aspect', 'knowledg', 'is', 'acquir', 'by', 'the', 'network', 'from', 'it', 'environ', 'through', 'a', 'learn', 'process', 'interneuron', 'connect', 'strength', 'known', 'as', 'synapt', 'weight', 'are', 'use', 'to', 'store', 'the', 'acquir', 'knowledg']",2,2,neural_networks,neural_course
15,"['give', 'a', 'definit', 'for', 'the', 'term', 'artifici', 'neural', 'network', 'and', 'mention', 'how', 'it', 'resembl', 'the', 'human', 'brain']",222,"['definit', '1', 'artifici', 'neural', 'network', 'are', 'massiv', 'distribut', 'parallel', 'processor', '2', 'it', 'is', 'made', 'up', 'of', 'small', 'unit', '3', 'which', 'has', 'the', 'propens', 'for', 'store', 'the', 'experenti', 'knowledg', '4', 'and', 'make', 'it', 'avail', 'for', 'use', 'it', 'resembl', 'the', 'brain', 'in', '2', 'aspect', '1', 'similar', 'to', 'the', 'brain', 'artifici', 'neural', 'network', 'doe', 'the', 'process', 'of', 'learn', 'from', 'the', 'environ', '2', 'it', 'as', 'a', 'pair', 'of', 'inter', 'neuron', 'link', 'known', 'as', 'the', 'synapt', 'weight', 'which', 'is', 'use', 'for', 'store', 'the', 'inform']","['a', 'neural', 'network', 'is', 'a', 'massiv', 'parallel', 'distribut', 'processor', 'which', 'is', 'made', 'up', 'of', 'simpl', 'process', 'unit', 'it', 'has', 'a', 'natur', 'propens', 'for', 'store', 'experienti', 'knowledg', 'neural', 'network', 'resembl', 'the', 'brain', 'in', 'two', 'aspect', 'knowledg', 'is', 'acquir', 'by', 'the', 'network', 'from', 'it', 'environ', 'through', 'a', 'learn', 'process', 'interneuron', 'connect', 'strength', 'known', 'as', 'synapt', 'weight', 'are', 'use', 'to', 'store', 'the', 'acquir', 'knowledg']",2,2,neural_networks,neural_course
16,"['give', 'a', 'definit', 'for', 'the', 'term', 'artifici', 'neural', 'network', 'and', 'mention', 'how', 'it', 'resembl', 'the', 'human', 'brain']",222,"['artifici', 'neural', 'network', 'is', 'massiv', 'parall', 'distribut', 'processor', 'it', 'compris', 'of', 'small', 'process', 'unit', 'call', 'neuron', 'it', 'learn', 'from', 'experienci', 'knowledg', 'which', 'is', 'then', 'store', 'and', 'can', 'be', 'use', 'for', 'make', 'predict', 'it', 'resembl', 'human', 'brain', 'in', '2', 'way', 'it', 'learn', 'from', 'experienci', 'knowledg', 'knowledg', 'is', 'store', 'in', 'synapt', 'interneuron', 'connect']","['a', 'neural', 'network', 'is', 'a', 'massiv', 'parallel', 'distribut', 'processor', 'which', 'is', 'made', 'up', 'of', 'simpl', 'process', 'unit', 'it', 'has', 'a', 'natur', 'propens', 'for', 'store', 'experienti', 'knowledg', 'neural', 'network', 'resembl', 'the', 'brain', 'in', 'two', 'aspect', 'knowledg', 'is', 'acquir', 'by', 'the', 'network', 'from', 'it', 'environ', 'through', 'a', 'learn', 'process', 'interneuron', 'connect', 'strength', 'known', 'as', 'synapt', 'weight', 'are', 'use', 'to', 'store', 'the', 'acquir', 'knowledg']",2,2,neural_networks,neural_course
17,"['give', 'a', 'definit', 'for', 'the', 'term', 'artifici', 'neural', 'network', 'and', 'mention', 'how', 'it', 'resembl', 'the', 'human', 'brain']",222,"['here', 'artifici', 'neural', 'network', 'is', 'a', 'massiv', 'distribut', 'parallel', 'processor', 'which', 'is', 'compos', 'of', 'simpl', 'process', 'unit', 'call', 'neuron', 'which', 'have', 'the', 'natur', 'propens', 'for', 'store', 'experienti', 'inform', 'and', 'make', 'it', 'avail', 'for', 'use', 'it', 'resembl', 'the', 'human', 'brain', 'in', 'the', 'follow', 'aspect', 'knowledg', 'is', 'acquir', 'by', 'the', 'network', 'from', 'it', 'environ', 'through', 'a', 'learn', 'process', 'synapt', 'link', 'are', 'use', 'to', 'store', 'the', 'acquir', 'knowledg']","['a', 'neural', 'network', 'is', 'a', 'massiv', 'parallel', 'distribut', 'processor', 'which', 'is', 'made', 'up', 'of', 'simpl', 'process', 'unit', 'it', 'has', 'a', 'natur', 'propens', 'for', 'store', 'experienti', 'knowledg', 'neural', 'network', 'resembl', 'the', 'brain', 'in', 'two', 'aspect', 'knowledg', 'is', 'acquir', 'by', 'the', 'network', 'from', 'it', 'environ', 'through', 'a', 'learn', 'process', 'interneuron', 'connect', 'strength', 'known', 'as', 'synapt', 'weight', 'are', 'use', 'to', 'store', 'the', 'acquir', 'knowledg']",2,2,neural_networks,neural_course
18,"['give', 'a', 'definit', 'for', 'the', 'term', 'artifici', 'neural', 'network', 'and', 'mention', 'how', 'it', 'resembl', 'the', 'human', 'brain']",222,"['ann', 'is', 'a', 'learn', 'machin', 'which', 'can', 'perform', 'complex', 'parallel', 'comput', 'it', 'has', 'the', 'abil', 'to', 'learn', 'through', 'the', 'interact', 'withth', 'environ', 'and', 'store', 'the', 'learn', 'knowedg', 'it', 'resembl', 'the', 'human', 'brain', 'in', 'perform', 'complex', 'learn', 'task', 'acquir', 'inform', 'apadpt', 'to', 'the', 'environ', 'and', 'exploit', 'the', 'acquir', 'inform']","['a', 'neural', 'network', 'is', 'a', 'massiv', 'parallel', 'distribut', 'processor', 'which', 'is', 'made', 'up', 'of', 'simpl', 'process', 'unit', 'it', 'has', 'a', 'natur', 'propens', 'for', 'store', 'experienti', 'knowledg', 'neural', 'network', 'resembl', 'the', 'brain', 'in', 'two', 'aspect', 'knowledg', 'is', 'acquir', 'by', 'the', 'network', 'from', 'it', 'environ', 'through', 'a', 'learn', 'process', 'interneuron', 'connect', 'strength', 'known', 'as', 'synapt', 'weight', 'are', 'use', 'to', 'store', 'the', 'acquir', 'knowledg']",2,2,neural_networks,neural_course
19,"['give', 'a', 'definit', 'for', 'the', 'term', 'artifici', 'neural', 'network', 'and', 'mention', 'how', 'it', 'resembl', 'the', 'human', 'brain']",222,"['an', 'artifici', 'neural', 'network', 'is', 'a', 'massiv', 'distribut', 'parallel', 'processor', 'made', 'up', 'of', 'simpl', 'process', 'unit', 'that', 'have', 'the', 'natur', 'propens', 'for', 'store', 'experient', 'knowledg', 'and', 'make', 'it', 'avail', 'for', 'futur', 'use', 'it', 'resembl', 'the', 'brain', 'in', 'the', 'follow', 'way', '1', 'artifici', 'neural', 'network', 'have', 'the', 'abil', 'to', 'acquir', 'knowledg', 'from', 'the', 'environ', 'in', 'which', 'they', 'are', 'are', 'embed', '2', 'interneuron', 'connect', 'strenght', 'call', 'synapt', 'link', 'activ', 'each', 'neuron', 'dure', 'the', 'learn', 'process']","['a', 'neural', 'network', 'is', 'a', 'massiv', 'parallel', 'distribut', 'processor', 'which', 'is', 'made', 'up', 'of', 'simpl', 'process', 'unit', 'it', 'has', 'a', 'natur', 'propens', 'for', 'store', 'experienti', 'knowledg', 'neural', 'network', 'resembl', 'the', 'brain', 'in', 'two', 'aspect', 'knowledg', 'is', 'acquir', 'by', 'the', 'network', 'from', 'it', 'environ', 'through', 'a', 'learn', 'process', 'interneuron', 'connect', 'strength', 'known', 'as', 'synapt', 'weight', 'are', 'use', 'to', 'store', 'the', 'acquir', 'knowledg']",2,2,neural_networks,neural_course
